timestamp,market,trade_price,trade_volume,ask_bid,bid_price,ask_price,bid_size,ask_size,total_bid_size,total_ask_size
2026-09-08 13:43:37.105413,KRW-BTC,106980000.0,9.349e-05,BID,106951000.0,106980000.0,0.00612947,0.02070521,1.55104856,6.69810468
2026-09-08 13:43:37.106079,KRW-BTC,106980000.0,4.674e-05,BID,106951000.0,106980000.0,0.00612947,0.02070521,1.55104856,6.69810468
2026-09-08 13:43:37.106720,KRW-BTC,106980000.0,7.012e-05,BID,106951000.0,106980000.0,0.00612947,0.02070521,1.55104856,6.69810468
2026-09-08 13:43:37.107276,KRW-BTC,106980000.0,4.674e-05,BID,106951000.0,106980000.0,0.00612947,0.02070521,1.55104856,6.69810468
2026-09-08 13:43:37.107846,KRW-BTC,106980000.0,9.349e-05,BID,106951000.0,106980000.0,0.00612947,0.02070521,1.55104856,6.69810468
2026-09-08 13:43:37.108582,KRW-BTC,106980000.0,4.674e-05,BID,106951000.0,106980000.0,0.00612947,0.02051824,1.55136225,6.68171771
2026-09-08 13:43:42.269739,KRW-BTC,106951000.0,5.193e-05,ASK,106951000.0,106979000.0,0.00522947,0.01563282,1.55014856,7.12749729
2026-09-08 13:43:42.271356,KRW-BTC,106951000.0,0.00084807,ASK,106951000.0,106979000.0,0.00522947,0.01563282,1.55014856,7.12749729
2026-09-08 13:43:42.389747,KRW-BTC,106951000.0,0.00289196,ASK,106951000.0,106979000.0,0.00522947,0.01563282,1.55014856,7.12749729
2026-09-08 13:43:42.391513,KRW-BTC,106951000.0,0.00233751,ASK,106951000.0,106979000.0,0.00522947,0.01563282,1.55014856,7.12749729
2026-09-08 13:43:42.393265,KRW-BTC,106950000.0,0.02057053,ASK,106951000.0,106979000.0,0.00522947,0.01563282,1.55014856,7.12749729
2026-09-08 13:43:44.139080,KRW-BTC,106979000.0,0.01,BID,106950000.0,106979000.0,0.15534997,0.01563282,1.53940834,7.12749729
2026-09-08 13:43:44.305950,KRW-BTC,106979000.0,0.00056085,BID,106950000.0,106979000.0,0.15534997,0.00188581,1.53940834,7.11375028
2026-09-08 13:43:50.108578,KRW-BTC,106951000.0,0.00253449,ASK,106951000.0,106979000.0,0.00467271,0.0123,1.52946496,7.19811654
2026-09-08 13:43:53.582694,KRW-BTC,106977000.0,0.0123,BID,106979000.0,106980000.0,0.9877,0.03421015,2.54110258,7.17487216
2026-09-08 13:43:53.671300,KRW-BTC,106979000.0,0.9877,ASK,106951000.0,106980000.0,0.00213822,0.03421015,1.57362192,7.26035016
2026-09-08 13:43:54.454759,KRW-BTC,106980000.0,0.00237529,BID,106951000.0,106980000.0,0.00213822,0.04413486,1.57362192,7.29207732
2026-09-08 13:44:07.859534,KRW-BTC,106980000.0,4.72e-05,BID,106951000.0,106980000.0,0.00213822,0.03178766,1.5580974,6.42916094
2026-09-08 13:44:08.221364,KRW-BTC,106980000.0,9.347e-05,BID,106951000.0,106980000.0,0.00213822,0.03178766,1.5580974,6.42384468
2026-09-08 13:44:09.889528,KRW-BTC,106980000.0,4.675e-05,BID,106951000.0,106980000.0,0.00213822,0.03164744,1.56511094,6.35757145
2026-09-08 13:44:10.856419,KRW-BTC,106980000.0,9.347e-05,BID,106951000.0,106980000.0,0.00213822,0.03155397,1.58530123,6.35747798
2026-09-08 13:44:11.524699,KRW-BTC,106980000.0,0.00018686,BID,106951000.0,106980000.0,0.01786846,0.03155397,1.60103147,6.35747798
2026-09-08 13:44:11.978428,KRW-BTC,106980000.0,0.0018695,BID,106951000.0,106980000.0,0.01786846,0.02949761,1.60103147,6.35542162
2026-09-08 13:44:16.140626,KRW-BTC,106980000.0,0.00032549,BID,106951000.0,106980000.0,0.01786846,0.02949761,1.60301583,6.37226833
2026-09-08 13:44:21.230648,KRW-BTC,106980000.0,0.00046737,BID,106951000.0,106980000.0,0.02300973,0.03783122,1.62042242,6.40354727
2026-09-08 13:44:21.874275,KRW-BTC,106980000.0,0.02842154,BID,106951000.0,106981000.0,0.02300973,0.29694614,1.62042242,6.3558399
2026-09-08 13:44:21.876057,KRW-BTC,106980000.0,0.00028321,BID,106951000.0,106981000.0,0.02300973,0.29694614,1.62042242,6.3558399
2026-09-08 13:44:21.877614,KRW-BTC,106980000.0,0.00772434,BID,106951000.0,106981000.0,0.02300973,0.29694614,1.62042242,6.3558399
2026-09-08 13:44:21.879272,KRW-BTC,106980000.0,0.00093476,BID,106951000.0,106981000.0,0.02300973,0.29694614,1.62042242,6.3558399
2026-09-08 13:44:21.883508,KRW-BTC,106981000.0,0.01263615,BID,106951000.0,106981000.0,0.02300973,0.29694614,1.62042242,6.3558399
2026-09-08 13:44:22.350244,KRW-BTC,106951000.0,0.00213822,ASK,106951000.0,106981000.0,0.01230479,0.29694614,1.62996581,6.3558399
2026-09-08 13:44:22.369319,KRW-BTC,106951000.0,0.00856672,ASK,106951000.0,106981000.0,0.01230479,0.29694614,1.62996581,6.3558399
2026-09-08 13:44:23.660033,KRW-BTC,106980000.0,0.00047,ASK,106951000.0,106981000.0,0.00604312,0.29694614,1.6037169,6.35597366
2026-09-08 13:44:23.661685,KRW-BTC,106951000.0,0.00626167,ASK,106951000.0,106981000.0,0.00604312,0.29694614,1.6037169,6.35597366
2026-09-08 13:44:29.852841,KRW-BTC,106981000.0,0.07116123,BID,106951000.0,106981000.0,0.06117391,0.22578491,1.67900254,6.28481243
2026-09-08 13:44:30.007882,KRW-BTC,106951000.0,0.00090185,ASK,106951000.0,106981000.0,0.06117391,0.22578491,1.67900254,6.28481243
2026-09-08 13:44:30.009481,KRW-BTC,106951000.0,0.00190242,ASK,106951000.0,106981000.0,0.06117391,0.22578491,1.67900254,6.28481243
2026-09-08 13:44:36.217944,KRW-BTC,106951000.0,0.00277135,ASK,106951000.0,106981000.0,0.06781321,0.22578491,1.66564742,6.65403509
2026-09-08 13:44:36.219520,KRW-BTC,106951000.0,0.0004675,ASK,106951000.0,106981000.0,0.06781321,0.22578491,1.66564742,6.65403509
2026-09-08 13:44:36.221009,KRW-BTC,106951000.0,7.834e-05,ASK,106951000.0,106981000.0,0.06781321,0.22578491,1.66564742,6.65403509
2026-09-08 13:44:36.933694,KRW-BTC,106981000.0,9.35e-05,BID,106951000.0,106981000.0,0.06449602,0.22578491,1.66233023,6.65403509
2026-09-08 13:44:36.935245,KRW-BTC,106981000.0,9.35e-05,BID,106951000.0,106981000.0,0.06449602,0.22578491,1.66233023,6.65403509
2026-09-08 13:44:36.936862,KRW-BTC,106981000.0,9.35e-05,BID,106951000.0,106981000.0,0.06449602,0.22578491,1.66233023,6.65403509
2026-09-08 13:44:36.938864,KRW-BTC,106981000.0,0.00011687,BID,106951000.0,106981000.0,0.06449602,0.22578491,1.66233023,6.65403509
2026-09-08 13:44:36.955077,KRW-BTC,106981000.0,9.35e-05,BID,106951000.0,106981000.0,0.06449602,0.22337731,1.66233023,6.65162749
2026-09-08 13:44:36.957028,KRW-BTC,106981000.0,4.675e-05,BID,106951000.0,106981000.0,0.06449602,0.22337731,1.66233023,6.65162749
2026-09-08 13:44:36.957999,KRW-BTC,106981000.0,4.675e-05,BID,106951000.0,106981000.0,0.06449602,0.22337731,1.66233023,6.65162749
2026-09-08 13:44:36.963346,KRW-BTC,106981000.0,7.012e-05,BID,106951000.0,106981000.0,0.06449602,0.22337731,1.66233023,6.65162749
2026-09-08 13:44:36.964007,KRW-BTC,106981000.0,0.00023375,BID,106951000.0,106981000.0,0.06449602,0.22337731,1.66233023,6.65162749
2026-09-08 13:44:36.965117,KRW-BTC,106981000.0,7.012e-05,BID,106951000.0,106981000.0,0.06449602,0.22337731,1.66233023,6.65162749
2026-09-08 13:44:36.971788,KRW-BTC,106981000.0,9.35e-05,BID,106951000.0,106981000.0,0.06449602,0.22337731,1.66233023,6.65162749
2026-09-08 13:44:36.973101,KRW-BTC,106981000.0,9.35e-05,BID,106951000.0,106981000.0,0.06449602,0.22337731,1.66233023,6.65162749
2026-09-08 13:44:36.975043,KRW-BTC,106981000.0,4.675e-05,BID,106951000.0,106981000.0,0.06449602,0.22337731,1.66233023,6.65162749
2026-09-08 13:44:36.975864,KRW-BTC,106981000.0,0.00023375,BID,106951000.0,106981000.0,0.06449602,0.22337731,1.66233023,6.65162749
2026-09-08 13:44:36.987740,KRW-BTC,106981000.0,9.35e-05,BID,106951000.0,106981000.0,0.06449602,0.22337731,1.66233023,6.65162749
2026-09-08 13:44:36.988528,KRW-BTC,106981000.0,0.00011687,BID,106951000.0,106981000.0,0.06449602,0.22337731,1.66233023,6.65162749
2026-09-08 13:44:36.989136,KRW-BTC,106981000.0,0.0004675,BID,106951000.0,106981000.0,0.06449602,0.22337731,1.66233023,6.65162749
2026-09-08 13:44:36.989792,KRW-BTC,106981000.0,9.35e-05,BID,106951000.0,106981000.0,0.06449602,0.22337731,1.66233023,6.65162749
2026-09-08 13:44:36.990318,KRW-BTC,106981000.0,7.012e-05,BID,106951000.0,106981000.0,0.06449602,0.22337731,1.66233023,6.65162749
2026-09-08 13:44:36.991090,KRW-BTC,106981000.0,4.675e-05,BID,106951000.0,106981000.0,0.06449602,0.22337731,1.66233023,6.65162749
2026-09-08 13:44:36.991718,KRW-BTC,106981000.0,9.35e-05,BID,106951000.0,106981000.0,0.06449602,0.22337731,1.66233023,6.65162749
2026-09-08 13:44:37.012261,KRW-BTC,106981000.0,9.35e-05,BID,106951000.0,106981000.0,0.06449602,0.22337731,1.66233023,6.65162749
2026-09-08 13:44:37.012961,KRW-BTC,106981000.0,9.35e-05,BID,106951000.0,106981000.0,0.06449602,0.22337731,1.66233023,6.65162749
2026-09-08 13:44:44.521882,KRW-BTC,106951000.0,1.541e-05,ASK,106951000.0,106981000.0,0.35476453,0.22319031,1.93649097,6.72008718
2026-09-08 13:44:44.523505,KRW-BTC,106951000.0,0.00187001,ASK,106951000.0,106981000.0,0.35476453,0.22319031,1.93649097,6.72008718
2026-09-08 13:44:44.525571,KRW-BTC,106951000.0,1.657e-05,ASK,106951000.0,106981000.0,0.35476453,0.22319031,1.93649097,6.72008718
2026-09-08 13:44:51.851783,KRW-BTC,106959000.0,0.00028048,ASK,106951000.0,106981000.0,0.34249413,0.22319031,1.92776372,6.74473241
2026-09-08 13:44:51.853419,KRW-BTC,106952000.0,0.00530761,ASK,106951000.0,106981000.0,0.34249413,0.22319031,1.92776372,6.74473241
2026-09-08 13:44:51.859642,KRW-BTC,106951000.0,0.01141191,ASK,106951000.0,106981000.0,0.34249413,0.22319031,1.92776372,6.74473241
2026-09-08 13:44:54.246948,KRW-BTC,106951000.0,0.0009,ASK,106951000.0,106981000.0,0.34087463,0.22319031,1.93082017,6.74464797
2026-09-08 13:44:54.280443,KRW-BTC,106951000.0,0.001,ASK,106951000.0,106981000.0,0.34087463,0.22319031,1.93082017,6.74464797
2026-09-08 13:44:58.337590,KRW-BTC,106981000.0,0.00095,BID,106951000.0,106981000.0,0.33992463,0.22224031,1.93987017,3.12744707
2026-09-08 13:44:58.659118,KRW-BTC,106981000.0,0.00093428,BID,106951000.0,106981000.0,0.33992463,0.22130603,1.93987017,3.12464479
2026-09-08 13:44:59.727937,KRW-BTC,106980000.0,0.00093475,ASK,106980000.0,106981000.0,0.00093475,0.21031275,1.92048558,11.85555187
2026-09-08 13:44:59.730008,KRW-BTC,106951000.0,0.00093527,ASK,106980000.0,106981000.0,0.00093475,0.21031275,1.92048558,11.85555187
